2024-12-23T00:02:54+01:00,23,61
2024-12-23T00:02:56+01:00,23,61
2024-12-23T00:02:59+01:00,23,61
2024-12-23T00:05:30+01:00,23,61
2024-12-23T00:05:33+01:00,23,61
2024-12-23T00:05:35+01:00,23,61
2024-12-23T00:05:38+01:00,23,61
2024-12-23T00:05:40+01:00,23,61
2024-12-23T00:05:43+01:00,23,61
2024-12-23T00:05:45+01:00,23,61
2024-12-23T00:05:48+01:00,23,61
2024-12-23T00:05:51+01:00,23,61
2024-12-23T00:05:54+01:00,23,61
2024-12-23T00:05:57+01:00,23,61
2024-12-23T00:05:59+01:00,23,61
2024-12-23T00:06:02+01:00,23,61
2024-12-23T00:06:05+01:00,23,61
2024-12-23T00:06:14+01:00,23,61
2024-12-23T00:06:19+01:00,23,61
2024-12-23T00:06:21+01:00,23,61
2024-12-23T00:06:24+01:00,23,61
2024-12-23T00:06:26+01:00,23,61
2024-12-23T00:06:51+01:00,23,61
2024-12-23T00:06:54+01:00,23,61
2024-12-23T00:06:57+01:00,23,61
2024-12-23T00:07:16+01:00,23,61
2024-12-23T00:07:19+01:00,23,61
2024-12-23T00:07:21+01:00,23,61
2024-12-23T00:07:24+01:00,23,61
2024-12-23T00:07:26+01:00,23,61
2024-12-23T00:07:44+01:00,23,61
2024-12-23T00:07:47+01:00,23,61
2024-12-23T00:07:49+01:00,23,61
2024-12-23T00:07:52+01:00,23,61
2024-12-23T00:07:54+01:00,23,61
2024-12-23T00:09:08+01:00,23,61
2024-12-23T00:12:22+01:00,22,61
2024-12-23T00:12:24+01:00,23,61
2024-12-23T00:12:27+01:00,23,61
2024-12-23T00:12:30+01:00,23,61
2024-12-23T00:12:32+01:00,23,61
2024-12-23T00:14:24+01:00,23,62
2024-12-23T00:14:26+01:00,23,62
2024-12-23T00:14:29+01:00,23,62
2024-12-23T00:14:31+01:00,23,61
2024-12-23T00:14:34+01:00,23,61
2024-12-23T00:15:21+01:00,23,61
2024-12-23T00:15:24+01:00,23,61
2024-12-23T00:15:27+01:00,23,61
2024-12-23T00:15:30+01:00,23,61
2024-12-23T00:15:32+01:00,23,61
2024-12-23T00:15:35+01:00,23,61
2024-12-23T00:15:37+01:00,23,61
2024-12-23T00:15:43+01:00,23,61
2024-12-23T00:15:46+01:00,23,61
2024-12-23T00:15:48+01:00,23,61
2024-12-23T00:15:51+01:00,23,60
2024-12-23T00:16:20+01:00,23,60
2024-12-23T00:16:22+01:00,23,61
2024-12-23T00:16:25+01:00,23,61
2024-12-23T00:16:28+01:00,23,61
2024-12-23T00:16:30+01:00,23,61
2024-12-23T00:16:33+01:00,23,61
2024-12-23T00:16:35+01:00,23,61
2024-12-23T00:16:38+01:00,23,61
2024-12-23T00:16:40+01:00,23,60
2024-12-23T00:16:43+01:00,23,60
2024-12-23T00:16:45+01:00,23,61
2024-12-23T00:16:48+01:00,23,61
2024-12-23T00:16:51+01:00,23,61
2024-12-23T00:16:53+01:00,23,60
2024-12-23T00:16:56+01:00,23,60
2024-12-23T00:16:58+01:00,23,60
2024-12-23T00:17:01+01:00,23,60
2024-12-23T00:17:03+01:00,23,60
2024-12-23T00:17:06+01:00,23,60
2024-12-23T00:17:09+01:00,23,60
2024-12-23T00:17:11+01:00,23,60
2024-12-23T00:21:07+01:00,23,60
2024-12-23T00:21:10+01:00,23,60
2024-12-23T00:21:12+01:00,23,60
2024-12-23T00:21:15+01:00,23,60
2024-12-23T00:21:17+01:00,23,60
2024-12-23T00:21:20+01:00,23,60
2024-12-23T00:21:22+01:00,23,60
2024-12-23T00:21:25+01:00,23,60
2024-12-23T00:21:27+01:00,23,60
2024-12-23T00:21:30+01:00,23,60
2024-12-23T00:21:53+01:00,23,60
2024-12-23T00:21:56+01:00,23,60
2024-12-23T00:21:59+01:00,23,60
2024-12-23T00:22:01+01:00,23,60
2024-12-23T00:22:04+01:00,23,60
2024-12-23T00:22:57+01:00,23,60
2024-12-23T00:22:59+01:00,23,60
2024-12-23T00:23:02+01:00,23,60
2024-12-23T00:23:04+01:00,23,60
2024-12-23T00:23:07+01:00,23,60
2024-12-23T00:23:21+01:00,23,60
2024-12-23T00:23:23+01:00,23,60
2024-12-23T00:23:54+01:00,23,60
2024-12-23T00:23:56+01:00,23,60
2024-12-23T00:24:13+01:00,23,60
2024-12-23T00:24:15+01:00,23,60
2024-12-23T00:24:18+01:00,23,60
2024-12-23T00:24:21+01:00,23,60
2024-12-23T00:25:16+01:00,23,60
2024-12-23T00:25:19+01:00,23,60
2024-12-23T00:25:32+01:00,23,60
2024-12-23T00:25:35+01:00,23,60
2024-12-23T00:27:03+01:00,23,60
2024-12-23T00:27:05+01:00,23,60
2024-12-23T00:27:08+01:00,23,60
2024-12-23T00:27:10+01:00,23,60
2024-12-23T00:27:13+01:00,23,60
2024-12-23T00:27:16+01:00,23,60
2024-12-23T00:27:18+01:00,23,60
2024-12-23T00:27:21+01:00,23,60
2024-12-23T00:27:23+01:00,23,60
2024-12-23T00:34:37+01:00,23,59
2024-12-23T00:34:40+01:00,22,59
2024-12-23T00:34:42+01:00,22,59
2024-12-23T00:34:45+01:00,22,58
2024-12-23T00:34:47+01:00,22,58
2024-12-23T00:34:50+01:00,22,58
2024-12-23T00:34:53+01:00,22,58
2024-12-23T00:34:55+01:00,22,57
2024-12-23T00:34:58+01:00,22,57
2024-12-23T00:35:00+01:00,22,58
2024-12-23T00:35:03+01:00,22,59
2024-12-23T00:35:05+01:00,22,59
2024-12-23T00:35:08+01:00,22,60
2024-12-23T00:35:10+01:00,21,59
2024-12-23T00:35:13+01:00,21,59
2024-12-23T00:35:16+01:00,21,59
2024-12-23T00:35:18+01:00,21,59
2024-12-23T00:35:21+01:00,21,59
2024-12-23T00:35:23+01:00,21,59
2024-12-23T00:35:26+01:00,21,59
2024-12-23T00:35:28+01:00,21,60
2024-12-23T00:35:31+01:00,21,60
2024-12-23T00:35:34+01:00,21,60
2024-12-23T00:35:36+01:00,21,60
2024-12-23T00:35:39+01:00,21,61
2024-12-23T00:35:41+01:00,21,61
2024-12-23T00:35:44+01:00,21,61
2024-12-23T00:35:46+01:00,20,61
2024-12-23T00:35:49+01:00,20,61
2024-12-23T00:35:51+01:00,20,62
2024-12-23T00:35:54+01:00,20,62
2024-12-23T00:35:57+01:00,20,62
2024-12-23T00:35:59+01:00,20,62
2024-12-23T00:36:02+01:00,20,62
2024-12-23T00:36:04+01:00,20,62
2024-12-23T00:36:07+01:00,20,62
2024-12-23T00:36:09+01:00,20,62
2024-12-23T00:36:12+01:00,20,62
2024-12-23T00:36:15+01:00,20,62
2024-12-23T00:36:17+01:00,20,62
2024-12-23T00:36:20+01:00,20,62
2024-12-23T00:36:22+01:00,20,62
2024-12-23T00:36:25+01:00,20,63
2024-12-23T00:36:27+01:00,20,63
2024-12-23T00:36:30+01:00,20,63
2024-12-23T00:36:32+01:00,19,63
2024-12-23T00:36:35+01:00,19,64
2024-12-23T00:36:38+01:00,19,63
2024-12-23T00:36:40+01:00,19,63
2024-12-23T00:36:43+01:00,19,63
2024-12-23T00:36:45+01:00,19,63
2024-12-23T00:36:48+01:00,19,63
2024-12-23T00:36:50+01:00,19,64
2024-12-23T00:36:53+01:00,19,64
2024-12-23T00:36:56+01:00,19,65
2024-12-23T00:36:58+01:00,19,65
2024-12-23T00:37:01+01:00,19,65
2024-12-23T00:37:03+01:00,19,66
2024-12-23T00:37:06+01:00,19,66
2024-12-23T00:37:08+01:00,19,66
2024-12-23T00:37:11+01:00,19,66
2024-12-23T00:37:13+01:00,19,65
2024-12-23T00:37:16+01:00,19,66
2024-12-23T00:37:19+01:00,19,66
2024-12-23T00:37:21+01:00,19,66
2024-12-23T00:37:24+01:00,19,67
2024-12-23T00:37:26+01:00,19,67
2024-12-23T00:37:29+01:00,19,67
2024-12-23T00:37:31+01:00,19,67
2024-12-23T00:37:34+01:00,19,67
2024-12-23T00:37:36+01:00,19,67
2024-12-23T00:37:39+01:00,19,67
2024-12-23T00:37:42+01:00,19,67
2024-12-23T00:37:44+01:00,19,67
2024-12-23T00:37:47+01:00,18,66
2024-12-23T00:37:49+01:00,18,66
2024-12-23T00:37:52+01:00,18,66
2024-12-23T00:37:54+01:00,18,67
2024-12-23T00:37:57+01:00,18,67
2024-12-23T00:38:00+01:00,18,68
2024-12-23T00:38:02+01:00,18,68
2024-12-23T00:38:05+01:00,18,69
2024-12-23T00:38:07+01:00,18,69
2024-12-23T00:38:10+01:00,18,70
2024-12-23T00:38:12+01:00,18,70
2024-12-23T00:38:15+01:00,18,70
2024-12-23T00:38:17+01:00,18,70
2024-12-23T00:38:20+01:00,18,70
2024-12-23T00:38:23+01:00,18,70
2024-12-23T00:38:25+01:00,18,70
2024-12-23T00:38:28+01:00,18,69
2024-12-23T00:38:30+01:00,18,69
2024-12-23T00:38:33+01:00,18,68
2024-12-23T00:38:35+01:00,18,68
2024-12-23T00:38:38+01:00,18,68
2024-12-23T00:38:40+01:00,18,69
2024-12-23T00:38:43+01:00,18,69
2024-12-23T00:38:46+01:00,18,70
2024-12-23T00:38:48+01:00,18,70
2024-12-23T00:38:51+01:00,18,71
2024-12-23T00:38:53+01:00,18,71
2024-12-23T00:38:56+01:00,18,71
2024-12-23T00:38:58+01:00,18,72
2024-12-23T00:39:01+01:00,18,72
2024-12-23T00:39:04+01:00,18,72
2024-12-23T00:39:06+01:00,18,72
2024-12-23T00:39:09+01:00,18,72
2024-12-23T00:39:11+01:00,18,73
2024-12-23T00:39:14+01:00,18,73
2024-12-23T00:39:16+01:00,18,73
2024-12-23T00:39:19+01:00,18,73
2024-12-23T00:39:21+01:00,18,72
2024-12-23T00:39:24+01:00,18,72
2024-12-23T00:39:27+01:00,18,73
2024-12-23T00:39:29+01:00,18,73
2024-12-23T00:39:32+01:00,18,73
2024-12-23T00:39:34+01:00,18,73
2024-12-23T00:39:37+01:00,18,73
2024-12-23T00:39:39+01:00,18,73
2024-12-23T00:39:42+01:00,18,73
2024-12-23T00:39:44+01:00,18,73
2024-12-23T00:39:47+01:00,18,73
2024-12-23T00:39:50+01:00,18,73
2024-12-23T00:39:52+01:00,18,73
2024-12-23T00:39:55+01:00,18,73
2024-12-23T00:39:57+01:00,18,74
2024-12-23T00:40:00+01:00,18,74
2024-12-23T00:40:02+01:00,18,74
2024-12-23T00:40:05+01:00,18,74
2024-12-23T00:40:08+01:00,18,74
2024-12-23T00:40:10+01:00,18,74
2024-12-23T00:40:13+01:00,18,74
2024-12-23T00:40:15+01:00,18,73
2024-12-23T00:40:18+01:00,18,73
2024-12-23T00:40:20+01:00,18,73
2024-12-23T00:40:23+01:00,18,73
2024-12-23T00:40:25+01:00,18,74
2024-12-23T00:40:28+01:00,18,74
2024-12-23T00:40:31+01:00,17,73
2024-12-23T00:40:33+01:00,17,73
2024-12-23T00:40:36+01:00,17,73
2024-12-23T00:40:38+01:00,17,73
2024-12-23T00:40:41+01:00,17,73
2024-12-23T00:40:43+01:00,17,73
2024-12-23T00:40:46+01:00,17,73
2024-12-23T00:40:49+01:00,17,73
2024-12-23T00:40:51+01:00,17,73
2024-12-23T00:40:54+01:00,17,73
2024-12-23T00:40:56+01:00,17,73
2024-12-23T00:40:59+01:00,17,73
2024-12-23T00:41:02+01:00,17,73
2024-12-23T00:41:04+01:00,17,73
2024-12-23T00:41:07+01:00,17,74
2024-12-23T00:41:09+01:00,17,74
2024-12-23T00:41:12+01:00,17,74
2024-12-23T00:41:14+01:00,17,74
2024-12-23T00:41:17+01:00,17,74
2024-12-23T00:41:20+01:00,17,74
2024-12-23T00:41:22+01:00,17,74
2024-12-23T00:41:25+01:00,17,74
2024-12-23T00:41:27+01:00,17,74
2024-12-23T00:41:30+01:00,17,74
2024-12-23T00:41:32+01:00,17,74
2024-12-23T00:41:35+01:00,17,74
2024-12-23T00:41:37+01:00,17,74
2024-12-23T00:41:40+01:00,17,74
2024-12-23T00:41:43+01:00,17,74
2024-12-23T00:41:45+01:00,17,74
2024-12-23T00:41:48+01:00,17,74
2024-12-23T00:41:50+01:00,17,74
2024-12-23T00:41:53+01:00,17,74
2024-12-23T00:41:55+01:00,17,74
2024-12-23T00:41:58+01:00,17,74
